vector,word,Maxpos_x,wordCount_x,percent_of_total_x,Maxpos_y,wordCount_y,percent_of_total_y
37,heartbeat,NOUN,1,8.333333333333332,NOUN,2,0.5681818181818182
36,person,NOUN,1,9.090909090909092,NOUN,3,0.8522727272727272
37,person,NOUN,2,16.666666666666664,NOUN,3,0.8522727272727272
36,vibration,NOUN,1,9.090909090909092,NOUN,1,0.2840909090909091
37,speaker,NOUN,1,8.333333333333332,NOUN,1,0.2840909090909091
38,body,NOUN,1,11.11111111111111,NOUN,1,0.2840909090909091
38,combination,NOUN,1,11.11111111111111,NOUN,1,0.2840909090909091
38,vapor,NOUN,1,11.11111111111111,NOUN,1,0.2840909090909091
39,certain,ADJ,1,10.0,ADJ,1,0.2840909090909091
39,conductance,NOUN,1,10.0,NOUN,1,0.2840909090909091
39,scent,NOUN,1,10.0,NOUN,1,0.2840909090909091
39,skin,NOUN,1,10.0,NOUN,1,0.2840909090909091
39,stress,NOUN,2,20.0,NOUN,2,0.5681818181818182
39,threshold,NOUN,1,10.0,NOUN,1,0.2840909090909091
45,travel,NOUN,1,50.0,NOUN,1,0.2840909090909091
46,laptop,NOUN,1,25.0,NOUN,1,0.2840909090909091
46,monitor,NOUN,1,25.0,NOUN,1,0.2840909090909091
47,stay,NOUN,1,33.33333333333333,NOUN,1,0.2840909090909091
47,sure,ADJ,1,33.33333333333333,ADJ,1,0.2840909090909091
48,mask,NOUN,1,100.0,NOUN,1,0.2840909090909091
49,app,NOUN,1,12.5,NOUN,1,0.2840909090909091
49,mobile,ADJ,1,12.5,ADJ,1,0.2840909090909091
49,notification,NOUN,1,12.5,NOUN,1,0.2840909090909091
49,software,NOUN,1,12.5,NOUN,1,0.2840909090909091
49,solution,NOUN,1,12.5,NOUN,1,0.2840909090909091
49,unnecessary,ADJ,1,12.5,ADJ,1,0.2840909090909091
50,ambient,ADJ,1,10.0,ADJ,1,0.2840909090909091
50,amount,NOUN,1,10.0,NOUN,1,0.2840909090909091
50,commute,NOUN,1,10.0,NOUN,1,0.2840909090909091
50,focused,ADJ,1,10.0,ADJ,1,0.2840909090909091
50,relaxed,ADJ,1,10.0,ADJ,1,0.2840909090909091
