vector,word,Maxpos_x,wordCount_x,percent_of_total_x,Maxpos_y,wordCount_y,percent_of_total_y
11,local,ADJ,1,11.11111111111111,ADJ,1,0.1620745542949757
11,most,ADJ,1,11.11111111111111,ADJ,1,0.1620745542949757
11,spot,NOUN,1,11.11111111111111,NOUN,1,0.1620745542949757
11,trip,NOUN,1,11.11111111111111,NOUN,1,0.1620745542949757
11,work,NOUN,1,11.11111111111111,NOUN,8,1.2965964343598055
16,work,NOUN,1,9.090909090909092,NOUN,8,1.2965964343598055
17,work,NOUN,1,9.090909090909092,NOUN,8,1.2965964343598055
65,work,NOUN,1,20.0,NOUN,8,1.2965964343598055
77,work,NOUN,1,10.0,NOUN,8,1.2965964343598055
105,work,NOUN,1,12.5,NOUN,8,1.2965964343598055
110,work,NOUN,1,14.285714285714285,NOUN,8,1.2965964343598055
117,work,NOUN,1,14.285714285714285,NOUN,8,1.2965964343598055
11,worker,NOUN,1,11.11111111111111,NOUN,3,0.4862236628849271
16,worker,NOUN,1,9.090909090909092,NOUN,3,0.4862236628849271
63,worker,NOUN,1,14.285714285714285,NOUN,3,0.4862236628849271
12,case,NOUN,1,20.0,NOUN,1,0.1620745542949757
12,interactive,ADJ,1,20.0,ADJ,4,0.6482982171799028
18,interactive,ADJ,1,12.5,ADJ,4,0.6482982171799028
86,interactive,ADJ,1,8.333333333333332,ADJ,4,0.6482982171799028
93,interactive,ADJ,1,14.285714285714285,ADJ,4,0.6482982171799028
12,laptop,NOUN,2,40.0,NOUN,4,0.6482982171799028
111,laptop,NOUN,1,10.0,NOUN,4,0.6482982171799028
115,laptop,NOUN,1,20.0,NOUN,4,0.6482982171799028
12,stand,NOUN,1,20.0,NOUN,1,0.1620745542949757
13,good,ADJ,1,16.666666666666664,ADJ,1,0.1620745542949757
13,practice,NOUN,1,16.666666666666664,NOUN,2,0.3241491085899514
14,practice,NOUN,1,11.11111111111111,NOUN,2,0.3241491085899514
13,productivity,NOUN,1,16.666666666666664,NOUN,2,0.3241491085899514
17,productivity,NOUN,1,9.090909090909092,NOUN,2,0.3241491085899514
13,time,NOUN,1,16.666666666666664,NOUN,7,1.1345218800648298
36,time,NOUN,1,25.0,NOUN,7,1.1345218800648298
67,time,NOUN,1,5.555555555555555,NOUN,7,1.1345218800648298
88,time,NOUN,1,11.11111111111111,NOUN,7,1.1345218800648298
93,time,NOUN,1,14.285714285714285,NOUN,7,1.1345218800648298
102,time,NOUN,1,50.0,NOUN,7,1.1345218800648298
114,time,NOUN,1,20.0,NOUN,7,1.1345218800648298
14,drink,NOUN,1,11.11111111111111,NOUN,1,0.1620745542949757
14,reminder,NOUN,1,11.11111111111111,NOUN,3,0.4862236628849271
21,reminder,NOUN,1,16.666666666666664,NOUN,3,0.4862236628849271
84,reminder,NOUN,1,11.11111111111111,NOUN,3,0.4862236628849271
14,such,ADJ,1,11.11111111111111,ADJ,1,0.1620745542949757
14,walk,NOUN,1,11.11111111111111,NOUN,1,0.1620745542949757
14,water,NOUN,1,11.11111111111111,NOUN,4,0.6482982171799028
34,water,NOUN,1,20.0,NOUN,4,0.6482982171799028
89,water,NOUN,2,28.57142857142857,NOUN,4,0.6482982171799028
15,able,ADJ,1,11.11111111111111,ADJ,4,0.6482982171799028
17,able,ADJ,2,18.181818181818183,ADJ,4,0.6482982171799028
36,able,ADJ,1,25.0,ADJ,4,0.6482982171799028
15,conversation,NOUN,1,11.11111111111111,NOUN,1,0.1620745542949757
15,exchange,NOUN,1,11.11111111111111,NOUN,1,0.1620745542949757
15,idea,NOUN,1,11.11111111111111,NOUN,2,0.3241491085899514
33,idea,NOUN,1,33.33333333333333,NOUN,2,0.3241491085899514
15,new,ADJ,1,11.11111111111111,ADJ,1,0.1620745542949757
15,place,NOUN,1,11.11111111111111,NOUN,2,0.3241491085899514
17,place,NOUN,1,9.090909090909092,NOUN,2,0.3241491085899514
15,proximity,NOUN,1,11.11111111111111,NOUN,1,0.1620745542949757
16,connection,NOUN,1,9.090909090909092,NOUN,1,0.1620745542949757
16,facilitation,NOUN,1,9.090909090909092,NOUN,1,0.1620745542949757
16,picture,NOUN,1,9.090909090909092,NOUN,1,0.1620745542949757
16,platform,NOUN,1,9.090909090909092,NOUN,2,0.3241491085899514
17,platform,NOUN,1,9.090909090909092,NOUN,2,0.3241491085899514
16,public,ADJ,1,9.090909090909092,ADJ,3,0.4862236628849271
57,public,ADJ,1,20.0,ADJ,3,0.4862236628849271
63,public,ADJ,1,14.285714285714285,ADJ,3,0.4862236628849271
16,review,NOUN,1,9.090909090909092,NOUN,1,0.1620745542949757
16,space,NOUN,2,18.181818181818183,NOUN,7,1.1345218800648298
27,space,NOUN,1,50.0,NOUN,7,1.1345218800648298
63,space,NOUN,1,14.285714285714285,NOUN,7,1.1345218800648298
105,space,NOUN,2,25.0,NOUN,7,1.1345218800648298
111,space,NOUN,1,10.0,NOUN,7,1.1345218800648298
17,accountabilitybuddy,NOUN,1,9.090909090909092,NOUN,1,0.1620745542949757
17,common,ADJ,1,9.090909090909092,ADJ,1,0.1620745542949757
17,goal,NOUN,1,9.090909090909092,NOUN,1,0.1620745542949757
17,preference,NOUN,1,9.090909090909092,NOUN,1,0.1620745542949757
18,checklist,NOUN,1,12.5,NOUN,1,0.1620745542949757
18,fun,NOUN,1,12.5,NOUN,2,0.3241491085899514
60,fun,NOUN,1,11.11111111111111,NOUN,2,0.3241491085899514
18,list,NOUN,1,12.5,NOUN,2,0.3241491085899514
24,list,NOUN,1,20.0,NOUN,2,0.3241491085899514
18,task,NOUN,1,12.5,NOUN,5,0.8103727714748784
24,task,NOUN,1,20.0,NOUN,5,0.8103727714748784
31,task,NOUN,1,25.0,NOUN,5,0.8103727714748784
43,task,NOUN,1,25.0,NOUN,5,0.8103727714748784
78,task,NOUN,1,14.285714285714285,NOUN,5,0.8103727714748784
18,todo,ADJ,1,12.5,ADJ,1,0.1620745542949757
18,way,NOUN,1,12.5,NOUN,3,0.4862236628849271
53,way,NOUN,1,20.0,NOUN,3,0.4862236628849271
54,way,NOUN,1,16.666666666666664,NOUN,3,0.4862236628849271
19,exam,NOUN,1,20.0,NOUN,1,0.1620745542949757
19,measure,NOUN,1,20.0,NOUN,2,0.3241491085899514
114,measure,NOUN,1,20.0,NOUN,2,0.3241491085899514
19,online,ADJ,1,20.0,ADJ,1,0.1620745542949757
19,pulse,NOUN,1,20.0,NOUN,2,0.3241491085899514
21,pulse,NOUN,1,16.666666666666664,NOUN,2,0.3241491085899514
19,tui,NOUN,1,20.0,NOUN,2,0.3241491085899514
24,tui,NOUN,1,20.0,NOUN,2,0.3241491085899514
20,move,NOUN,1,20.0,NOUN,1,0.1620745542949757
20,portable,ADJ,1,20.0,ADJ,4,0.6482982171799028
51,portable,ADJ,1,25.0,ADJ,4,0.6482982171799028
52,portable,ADJ,1,20.0,ADJ,4,0.6482982171799028
53,portable,ADJ,1,20.0,ADJ,4,0.6482982171799028
20,printer,NOUN,1,20.0,NOUN,1,0.1620745542949757
21,awake,ADJ,1,16.666666666666664,ADJ,1,0.1620745542949757
21,deadline,NOUN,1,16.666666666666664,NOUN,1,0.1620745542949757
21,pen,NOUN,1,16.666666666666664,NOUN,1,0.1620745542949757
21,sensory,ADJ,1,16.666666666666664,ADJ,1,0.1620745542949757
22,adjustment,NOUN,1,12.5,NOUN,1,0.1620745542949757
22,ambiance,NOUN,1,12.5,NOUN,1,0.1620745542949757
22,color,NOUN,1,12.5,NOUN,2,0.3241491085899514
111,color,NOUN,1,10.0,NOUN,2,0.3241491085899514
22,environmental,ADJ,1,12.5,ADJ,1,0.1620745542949757
22,lightdarkness,ADJ,1,12.5,ADJ,1,0.1620745542949757
22,reader,NOUN,1,12.5,NOUN,1,0.1620745542949757
23,darklight,ADJ,1,33.33333333333333,ADJ,1,0.1620745542949757
23,mode,NOUN,1,33.33333333333333,NOUN,1,0.1620745542949757
23,whiteboard,NOUN,1,33.33333333333333,NOUN,1,0.1620745542949757
24,approachable,ADJ,1,20.0,ADJ,1,0.1620745542949757
24,overwhelming,ADJ,1,20.0,ADJ,1,0.1620745542949757
26,headphone,NOUN,1,33.33333333333333,NOUN,3,0.4862236628849271
42,headphone,NOUN,1,20.0,NOUN,3,0.4862236628849271
116,headphone,NOUN,1,14.285714285714285,NOUN,3,0.4862236628849271
26,level,NOUN,1,33.33333333333333,NOUN,4,0.6482982171799028
82,level,NOUN,1,6.666666666666667,NOUN,4,0.6482982171799028
111,level,NOUN,1,10.0,NOUN,4,0.6482982171799028
116,level,NOUN,1,14.285714285714285,NOUN,4,0.6482982171799028
26,sound,NOUN,1,33.33333333333333,NOUN,2,0.3241491085899514
63,sound,NOUN,1,14.285714285714285,NOUN,2,0.3241491085899514
27,glass,NOUN,1,50.0,NOUN,3,0.4862236628849271
30,glass,NOUN,1,50.0,NOUN,3,0.4862236628849271
36,glass,NOUN,1,25.0,NOUN,3,0.4862236628849271
28,band,NOUN,1,33.33333333333333,NOUN,1,0.1620745542949757
28,schedule,NOUN,1,33.33333333333333,NOUN,2,0.3241491085899514
43,schedule,NOUN,1,25.0,NOUN,2,0.3241491085899514
28,wrist,NOUN,1,33.33333333333333,NOUN,1,0.1620745542949757
29,much,ADJ,1,33.33333333333333,ADJ,1,0.1620745542949757
29,pencil,NOUN,1,33.33333333333333,NOUN,1,0.1620745542949757
31,table,NOUN,1,25.0,NOUN,5,0.8103727714748784
95,table,NOUN,1,33.33333333333333,NOUN,5,0.8103727714748784
104,table,NOUN,2,28.57142857142857,NOUN,5,0.8103727714748784
118,table,NOUN,1,14.285714285714285,NOUN,5,0.8103727714748784
33,speaker,NOUN,1,33.33333333333333,NOUN,1,0.1620745542949757
34,alarm,NOUN,1,20.0,NOUN,1,0.1620745542949757
34,bottle,NOUN,1,20.0,NOUN,2,0.3241491085899514
89,bottle,NOUN,1,14.285714285714285,NOUN,2,0.3241491085899514
34,hydrated,ADJ,1,20.0,ADJ,1,0.1620745542949757
35,hand,NOUN,1,33.33333333333333,NOUN,2,0.3241491085899514
41,hand,NOUN,1,20.0,NOUN,2,0.3241491085899514
35,temperature,NOUN,1,33.33333333333333,NOUN,2,0.3241491085899514
80,temperature,NOUN,1,20.0,NOUN,2,0.3241491085899514
35,warm,NOUN,1,33.33333333333333,NOUN,1,0.1620745542949757
36,day,NOUN,1,25.0,NOUN,8,1.2965964343598055
66,day,NOUN,1,11.11111111111111,NOUN,8,1.2965964343598055
67,day,NOUN,2,11.11111111111111,NOUN,8,1.2965964343598055
83,day,NOUN,1,12.5,NOUN,8,1.2965964343598055
88,day,NOUN,1,11.11111111111111,NOUN,8,1.2965964343598055
89,day,NOUN,1,14.285714285714285,NOUN,8,1.2965964343598055
91,day,NOUN,1,25.0,NOUN,8,1.2965964343598055
37,back,NOUN,1,33.33333333333333,NOUN,1,0.1620745542949757
37,cushion,NOUN,1,33.33333333333333,NOUN,1,0.1620745542949757
37,vibrate,NOUN,1,33.33333333333333,NOUN,4,0.6482982171799028
90,vibrate,NOUN,1,20.0,NOUN,4,0.6482982171799028
101,vibrate,NOUN,1,25.0,NOUN,4,0.6482982171799028
106,vibrate,NOUN,1,16.666666666666664,NOUN,4,0.6482982171799028
38,clipboard,NOUN,1,10.0,NOUN,1,0.1620745542949757
38,ez,NOUN,1,10.0,NOUN,1,0.1620745542949757
38,info,NOUN,2,20.0,NOUN,2,0.3241491085899514
38,multiple,ADJ,1,10.0,ADJ,2,0.3241491085899514
85,multiple,ADJ,1,12.5,ADJ,2,0.3241491085899514
38,note,NOUN,1,10.0,NOUN,1,0.1620745542949757
38,piece,NOUN,1,10.0,NOUN,2,0.3241491085899514
78,piece,NOUN,1,14.285714285714285,NOUN,2,0.3241491085899514
38,sort,NOUN,1,10.0,NOUN,2,0.3241491085899514
40,sort,NOUN,1,14.285714285714285,NOUN,2,0.3241491085899514
38,sticky,ADJ,1,10.0,ADJ,1,0.1620745542949757
39,need,NOUN,1,50.0,NOUN,1,0.1620745542949757
40,ambience,NOUN,1,14.285714285714285,NOUN,2,0.3241491085899514
42,ambience,NOUN,1,20.0,NOUN,2,0.3241491085899514
40,atmosphere,NOUN,1,14.285714285714285,NOUN,2,0.3241491085899514
42,atmosphere,NOUN,1,20.0,NOUN,2,0.3241491085899514
40,kind,NOUN,1,14.285714285714285,NOUN,1,0.1620745542949757
40,replicate,ADJ,1,14.285714285714285,ADJ,1,0.1620745542949757
40,sunlightcoffeeshopcheerful,ADJ,1,14.285714285714285,ADJ,1,0.1620745542949757
41,mousekeyboard,NOUN,1,20.0,NOUN,1,0.1620745542949757
41,smth,NOUN,1,20.0,NOUN,1,0.1620745542949757
41,strain,NOUN,1,20.0,NOUN,1,0.1620745542949757
41,wristsfinger,NOUN,1,20.0,NOUN,1,0.1620745542949757
42,librarycoffeeshop,NOUN,1,20.0,NOUN,1,0.1620745542949757
42,pleasing,ADJ,1,20.0,ADJ,1,0.1620745542949757
43,visual,ADJ,1,25.0,ADJ,1,0.1620745542949757
43,wayalway,NOUN,1,25.0,NOUN,1,0.1620745542949757
51,computer,NOUN,1,25.0,NOUN,2,0.3241491085899514
66,computer,NOUN,1,11.11111111111111,NOUN,2,0.3241491085899514
52,bumpy,ADJ,1,20.0,ADJ,1,0.1620745542949757
52,desk,NOUN,1,20.0,NOUN,3,0.4862236628849271
79,desk,NOUN,1,11.11111111111111,NOUN,3,0.4862236628849271
114,desk,NOUN,1,20.0,NOUN,3,0.4862236628849271
